Frequency,CMD,S11_r,S11_x,S21_r,S21_x,S12_r,S12_x,S22_r,S22_x
1.29E+07,caps hf  6 37 3 63,-0.469958,0.819473,0.195119,0.0884179,0.195179,0.0885884,-0.242646,0.900005
1.29E+07,caps hf  6 37 4 0,-0.469433,0.818738,0.19506,0.0883724,0.195098,0.0886459,-0.242044,0.900276
1.29E+07,caps hf  6 37 4 1,-0.469443,0.818779,0.195044,0.0881905,0.195107,0.0884736,-0.240747,0.900633
1.29E+07,caps hf  6 37 4 2,-0.469453,0.81882,0.195028,0.0880086,0.195117,0.0883012,-0.239451,0.900989
1.29E+07,caps hf  6 37 4 3,-0.469463,0.81886,0.195013,0.0878267,0.195126,0.0881288,-0.238155,0.901346
1.29E+07,caps hf  6 37 4 4,-0.469473,0.818901,0.194997,0.0876448,0.195135,0.0879565,-0.236859,0.901702
1.29E+07,caps hf  6 37 4 5,-0.469483,0.818942,0.194981,0.0874629,0.195145,0.0877841,-0.235563,0.902059
1.29E+07,caps hf  6 37 4 6,-0.469493,0.818983,0.194966,0.087281,0.195154,0.0876117,-0.234267,0.902415
1.29E+07,caps hf  6 37 4 7,-0.469503,0.819024,0.19495,0.0870991,0.195163,0.0874393,-0.23297,0.902772
1.29E+07,caps hf  6 37 4 8,-0.469512,0.819065,0.194934,0.0869172,0.195173,0.087267,-0.231674,0.903128
1.29E+07,caps hf  6 37 4 9,-0.469522,0.819105,0.194919,0.0867353,0.195182,0.0870946,-0.230378,0.903485
1.29E+07,caps hf  6 37 4 10,-0.469532,0.819146,0.194903,0.0865534,0.195192,0.0869222,-0.229082,0.903841
1.29E+07,caps hf  6 37 4 11,-0.469542,0.819187,0.194887,0.0863715,0.195201,0.0867499,-0.227786,0.904198
1.29E+07,caps hf  6 37 4 12,-0.469552,0.819228,0.194872,0.0861896,0.19521,0.0865775,-0.226489,0.904554
1.29E+07,caps hf  6 37 4 13,-0.469562,0.819269,0.194856,0.0860077,0.19522,0.0864051,-0.225193,0.904911
1.29E+07,caps hf  6 37 4 14,-0.469572,0.81931,0.19484,0.0858258,0.195229,0.0862328,-0.223897,0.905267
1.29E+07,caps hf  6 37 4 15,-0.469582,0.81935,0.194825,0.0856439,0.195238,0.0860604,-0.222601,0.905624
1.29E+07,caps hf  6 37 4 16,-0.470613,0.819478,0.194886,0.0849521,0.195134,0.0850363,-0.216,0.907128
1.29E+07,caps hf  6 37 4 17,-0.470591,0.819493,0.194889,0.0848043,0.195106,0.0849001,-0.214721,0.907429
1.29E+07,caps hf  6 37 4 18,-0.470569,0.819509,0.194892,0.0846566,0.195078,0.0847639,-0.213443,0.90773
1.29E+07,caps hf  6 37 4 19,-0.470547,0.819524,0.194894,0.0845088,0.195051,0.0846277,-0.212164,0.908032
1.29E+07,caps hf  6 37 4 20,-0.470525,0.81954,0.194897,0.0843611,0.195023,0.0844914,-0.210886,0.908333
1.29E+07,caps hf  6 37 4 21,-0.470503,0.819555,0.1949,0.0842133,0.194995,0.0843552,-0.209607,0.908634
1.29E+07,caps hf  6 37 4 22,-0.470481,0.819571,0.194903,0.0840655,0.194968,0.084219,-0.208329,0.908936
1.29E+07,caps hf  6 37 4 23,-0.470459,0.819586,0.194905,0.0839178,0.19494,0.0840828,-0.20705,0.909237
1.29E+07,caps hf  6 37 4 24,-0.470437,0.819602,0.194908,0.08377,0.194912,0.0839465,-0.205772,0.909538
1.29E+07,caps hf  6 37 4 25,-0.470415,0.819618,0.194911,0.0836223,0.194885,0.0838103,-0.204493,0.90984
1.29E+07,caps hf  6 37 4 26,-0.470393,0.819633,0.194914,0.0834745,0.194857,0.0836741,-0.203215,0.910141
1.29E+07,caps hf  6 37 4 27,-0.470371,0.819649,0.194916,0.0833268,0.194829,0.0835379,-0.201936,0.910442
1.29E+07,caps hf  6 37 4 28,-0.470349,0.819664,0.194919,0.083179,0.194802,0.0834016,-0.200658,0.910744
1.29E+07,caps hf  6 37 4 29,-0.470327,0.81968,0.194922,0.0830312,0.194774,0.0832654,-0.199379,0.911045
1.29E+07,caps hf  6 37 4 30,-0.470305,0.819695,0.194924,0.0828835,0.194746,0.0831292,-0.198101,0.911346
1.29E+07,caps hf  6 37 4 31,-0.470283,0.819711,0.194927,0.0827357,0.194719,0.082993,-0.196822,0.911648
1.29E+07,caps hf  6 37 4 32,-0.470094,0.819441,0.194685,0.0818369,0.194817,0.0815343,-0.188693,0.913884
1.29E+07,caps hf  6 37 4 33,-0.470143,0.819444,0.194665,0.0816798,0.194818,0.081413,-0.187567,0.914121
1.29E+07,caps hf  6 37 4 34,-0.470191,0.819447,0.194644,0.0815227,0.194819,0.0812917,-0.18644,0.914358
1.29E+07,caps hf  6 37 4 35,-0.47024,0.81945,0.194624,0.0813656,0.194819,0.0811704,-0.185314,0.914595
1.29E+07,caps hf  6 37 4 36,-0.470288,0.819453,0.194603,0.0812084,0.19482,0.0810491,-0.184188,0.914833
1.29E+07,caps hf  6 37 4 37,-0.470336,0.819456,0.194583,0.0810513,0.194821,0.0809278,-0.183061,0.91507
1.29E+07,caps hf  6 37 4 38,-0.470385,0.819459,0.194562,0.0808942,0.194821,0.0808065,-0.181935,0.915307
1.29E+07,caps hf  6 37 4 39,-0.470433,0.819462,0.194542,0.0807371,0.194822,0.0806853,-0.180808,0.915544
1.29E+07,caps hf  6 37 4 40,-0.470482,0.819465,0.194521,0.08058,0.194823,0.080564,-0.179682,0.915781
1.29E+07,caps hf  6 37 4 41,-0.47053,0.819468,0.194501,0.0804229,0.194823,0.0804427,-0.178556,0.916019
1.29E+07,caps hf  6 37 4 42,-0.470579,0.819471,0.19448,0.0802658,0.194824,0.0803214,-0.177429,0.916256
1.29E+07,caps hf  6 37 4 43,-0.470627,0.819474,0.19446,0.0801087,0.194825,0.0802001,-0.176303,0.916493
1.29E+07,caps hf  6 37 4 44,-0.470676,0.819477,0.194439,0.0799516,0.194825,0.0800788,-0.175176,0.91673
1.29E+07,caps hf  6 37 4 45,-0.470724,0.81948,0.194419,0.0797945,0.194826,0.0799575,-0.17405,0.916967
1.29E+07,caps hf  6 37 4 46,-0.470772,0.819482,0.194398,0.0796374,0.194827,0.0798362,-0.172924,0.917205
1.29E+07,caps hf  6 37 4 47,-0.470821,0.819485,0.194378,0.0794803,0.194827,0.0797149,-0.171797,0.917442
1.29E+07,caps hf  6 37 4 48,-0.47038,0.819692,0.194463,0.0790245,0.194603,0.0788644,-0.165463,0.919272
1.29E+07,caps hf  6 37 4 49,-0.47041,0.819682,0.194435,0.0788843,0.194612,0.0787227,-0.164362,0.919483
1.29E+07,caps hf  6 37 4 50,-0.470441,0.819672,0.194406,0.0787441,0.194621,0.0785809,-0.163261,0.919693
1.29E+07,caps hf  6 37 4 51,-0.470471,0.819663,0.194377,0.0786039,0.19463,0.0784392,-0.16216,0.919904
1.29E+07,caps hf  6 37 4 52,-0.470502,0.819653,0.194349,0.0784637,0.19464,0.0782974,-0.16106,0.920115
1.29E+07,caps hf  6 37 4 53,-0.470532,0.819643,0.19432,0.0783235,0.194649,0.0781557,-0.159959,0.920326
1.29E+07,caps hf  6 37 4 54,-0.470563,0.819633,0.194292,0.0781833,0.194658,0.0780139,-0.158858,0.920536
1.29E+07,caps hf  6 37 4 55,-0.470593,0.819623,0.194263,0.0780431,0.194667,0.0778722,-0.157757,0.920747
1.29E+07,caps hf  6 37 4 56,-0.470623,0.819614,0.194235,0.0779029,0.194676,0.0777304,-0.156657,0.920958
1.29E+07,caps hf  6 37 4 57,-0.470654,0.819604,0.194206,0.0777627,0.194685,0.0775887,-0.155556,0.921169
1.29E+07,caps hf  6 37 4 58,-0.470684,0.819594,0.194178,0.0776225,0.194695,0.0774469,-0.154455,0.921379
1.29E+07,caps hf  6 37 4 59,-0.470715,0.819584,0.194149,0.0774823,0.194704,0.0773052,-0.153354,0.92159
1.29E+07,caps hf  6 37 4 60,-0.470745,0.819574,0.194121,0.0773421,0.194713,0.0771634,-0.152254,0.921801
1.29E+07,caps hf  6 37 4 61,-0.470776,0.819565,0.194092,0.0772019,0.194722,0.0770217,-0.151153,0.922012
1.29E+07,caps hf  6 37 4 62,-0.470806,0.819555,0.194064,0.0770617,0.194731,0.0768799,-0.150052,0.922222
1.29E+07,caps hf  6 37 4 63,-0.470837,0.819545,0.194035,0.0769215,0.19474,0.0767382,-0.148951,0.922433
1.29E+07,caps hf  6 37 5 0,-0.471404,0.819792,0.194163,0.0763856,0.194264,0.0764835,-0.147094,0.923315
1.29E+07,caps hf  6 37 5 1,-0.471348,0.819746,0.194123,0.0762428,0.194242,0.0763476,-0.145965,0.923492
1.29E+07,caps hf  6 37 5 2,-0.471292,0.819699,0.194083,0.0760999,0.19422,0.0762116,-0.144836,0.923669
1.29E+07,caps hf  6 37 5 3,-0.471235,0.819653,0.194042,0.0759571,0.194198,0.0760757,-0.143706,0.923846
1.29E+07,caps hf  6 37 5 4,-0.471179,0.819606,0.194002,0.0758142,0.194176,0.0759397,-0.142577,0.924023
1.29E+07,caps hf  6 37 5 5,-0.471123,0.81956,0.193962,0.0756713,0.194153,0.0758038,-0.141448,0.924201
1.29E+07,caps hf  6 37 5 6,-0.471066,0.819514,0.193921,0.0755285,0.194131,0.0756678,-0.140318,0.924378
1.29E+07,caps hf  6 37 5 7,-0.47101,0.819467,0.193881,0.0753856,0.194109,0.0755319,-0.139189,0.924555
1.29E+07,caps hf  6 37 5 8,-0.470954,0.819421,0.193841,0.0752428,0.194087,0.0753959,-0.13806,0.924732
1.29E+07,caps hf  6 37 5 9,-0.470897,0.819374,0.1938,0.0750999,0.194065,0.07526,-0.13693,0.924909
1.29E+07,caps hf  6 37 5 10,-0.470841,0.819328,0.19376,0.074957,0.194043,0.075124,-0.135801,0.925086
1.29E+07,caps hf  6 37 5 11,-0.470785,0.819281,0.19372,0.0748142,0.19402,0.0749881,-0.134672,0.925263
1.29E+07,caps hf  6 37 5 12,-0.470728,0.819235,0.193679,0.0746713,0.193998,0.0748521,-0.133542,0.92544
1.29E+07,caps hf  6 37 5 13,-0.470672,0.819189,0.193639,0.0745285,0.193976,0.0747162,-0.132413,0.925618
1.29E+07,caps hf  6 37 5 14,-0.470616,0.819142,0.193598,0.0743856,0.193954,0.0745802,-0.131284,0.925795
1.29E+07,caps hf  6 37 5 15,-0.47056,0.819096,0.193558,0.0742428,0.193932,0.0744443,-0.130154,0.925972
1.29E+07,caps hf  6 37 5 16,-0.470943,0.819795,0.193935,0.0737303,0.19403,0.0737412,-0.124585,0.926482
1.29E+07,caps hf  6 37 5 17,-0.470982,0.819802,0.193908,0.0735994,0.194018,0.0736267,-0.123534,0.926666
1.29E+07,caps hf  6 37 5 18,-0.471021,0.819808,0.193881,0.0734685,0.194005,0.0735121,-0.122482,0.926851
1.29E+07,caps hf  6 37 5 19,-0.47106,0.819814,0.193854,0.0733376,0.193993,0.0733976,-0.121431,0.927036
1.29E+07,caps hf  6 37 5 20,-0.471099,0.819821,0.193827,0.0732067,0.193981,0.073283,-0.120379,0.927221
1.29E+07,caps hf  6 37 5 21,-0.471138,0.819827,0.1938,0.0730758,0.193968,0.0731685,-0.119328,0.927406
1.29E+07,caps hf  6 37 5 22,-0.471177,0.819833,0.193773,0.072945,0.193956,0.0730539,-0.118277,0.92759
1.29E+07,caps hf  6 37 5 23,-0.471216,0.81984,0.193746,0.0728141,0.193944,0.0729394,-0.117225,0.927775
1.29E+07,caps hf  6 37 5 24,-0.471255,0.819846,0.193719,0.0726832,0.193931,0.0728248,-0.116174,0.92796
1.29E+07,caps hf  6 37 5 25,-0.471293,0.819852,0.193693,0.0725523,0.193919,0.0727103,-0.115123,0.928145
1.29E+07,caps hf  6 37 5 26,-0.471332,0.819859,0.193666,0.0724214,0.193907,0.0725957,-0.114071,0.928329
1.29E+07,caps hf  6 37 5 27,-0.471371,0.819865,0.193639,0.0722905,0.193894,0.0724812,-0.11302,0.928514
1.29E+07,caps hf  6 37 5 28,-0.47141,0.819871,0.193612,0.0721596,0.193882,0.0723666,-0.111968,0.928699
1.29E+07,caps hf  6 37 5 29,-0.471449,0.819878,0.193585,0.0720287,0.19387,0.072252,-0.110917,0.928884
1.29E+07,caps hf  6 37 5 30,-0.471488,0.819884,0.193558,0.0718978,0.193857,0.0721375,-0.109866,0.929069
1.29E+07,caps hf  6 37 5 31,-0.471527,0.819891,0.193531,0.0717669,0.193845,0.0720229,-0.108814,0.929253
1.29E+07,caps hf  6 37 5 32,-0.471671,0.819521,0.193238,0.0709824,0.193478,0.0706075,-0.101762,0.929806
1.29E+07,caps hf  6 37 5 33,-0.471647,0.819575,0.193225,0.0708563,0.19348,0.0705224,-0.100771,0.92994
1.29E+07,caps hf  6 37 5 34,-0.471623,0.819628,0.193212,0.0707302,0.193482,0.0704372,-0.0997811,0.930073
1.29E+07,caps hf  6 37 5 35,-0.471598,0.819682,0.193199,0.0706041,0.193484,0.070352,-0.0987908,0.930207
1.29E+07,caps hf  6 37 5 36,-0.471574,0.819736,0.193186,0.070478,0.193486,0.0702668,-0.0978005,0.930341
1.29E+07,caps hf  6 37 5 37,-0.47155,0.819789,0.193173,0.0703519,0.193488,0.0701816,-0.0968103,0.930475
1.29E+07,caps hf  6 37 5 38,-0.471526,0.819843,0.19316,0.0702258,0.19349,0.0700964,-0.09582,0.930608
1.29E+07,caps hf  6 37 5 39,-0.471502,0.819896,0.193147,0.0700997,0.193492,0.0700112,-0.0948297,0.930742
1.29E+07,caps hf  6 37 5 40,-0.471478,0.81995,0.193134,0.0699736,0.193494,0.0699261,-0.0938395,0.930876
1.29E+07,caps hf  6 37 5 41,-0.471453,0.820003,0.193121,0.0698475,0.193496,0.0698409,-0.0928492,0.931009
1.29E+07,caps hf  6 37 5 42,-0.471429,0.820057,0.193108,0.0697214,0.193498,0.0697557,-0.0918589,0.931143
1.29E+07,caps hf  6 37 5 43,-0.471405,0.82011,0.193095,0.0695953,0.1935,0.0696705,-0.0908687,0.931277
1.29E+07,caps hf  6 37 5 44,-0.471381,0.820164,0.193082,0.0694692,0.193502,0.0695853,-0.0898784,0.93141
1.29E+07,caps hf  6 37 5 45,-0.471357,0.820218,0.193069,0.0693431,0.193504,0.0695001,-0.0888881,0.931544
1.29E+07,caps hf  6 37 5 46,-0.471332,0.820271,0.193056,0.069217,0.193506,0.0694149,-0.0878979,0.931678
1.29E+07,caps hf  6 37 5 47,-0.471308,0.820325,0.193043,0.0690909,0.193508,0.0693297,-0.0869076,0.931811
1.29E+07,caps hf  6 37 5 48,-0.471774,0.820249,0.192794,0.068466,0.192952,0.0687807,-0.0817134,0.931765
1.29E+07,caps hf  6 37 5 49,-0.471793,0.820241,0.192785,0.068365,0.192949,0.0686325,-0.080747,0.931867
1.29E+07,caps hf  6 37 5 50,-0.471811,0.820232,0.192777,0.068264,0.192945,0.0684844,-0.0797806,0.931969
1.29E+07,caps hf  6 37 5 51,-0.47183,0.820224,0.192768,0.0681631,0.192942,0.0683362,-0.0788142,0.93207
1.29E+07,caps hf  6 37 5 52,-0.471849,0.820216,0.192759,0.0680621,0.192939,0.068188,-0.0778479,0.932172
1.29E+07,caps hf  6 37 5 53,-0.471868,0.820207,0.192751,0.0679612,0.192935,0.0680398,-0.0768815,0.932274
1.29E+07,caps hf  6 37 5 54,-0.471887,0.820199,0.192742,0.0678602,0.192932,0.0678917,-0.0759151,0.932375
1.29E+07,caps hf  6 37 5 55,-0.471905,0.82019,0.192734,0.0677593,0.192929,0.0677435,-0.0749487,0.932477
1.29E+07,caps hf  6 37 5 56,-0.471924,0.820182,0.192725,0.0676583,0.192925,0.0675953,-0.0739824,0.932578
1.29E+07,caps hf  6 37 5 57,-0.471943,0.820174,0.192716,0.0675573,0.192922,0.0674472,-0.073016,0.93268
1.29E+07,caps hf  6 37 5 58,-0.471962,0.820165,0.192708,0.0674564,0.192919,0.067299,-0.0720496,0.932782
1.29E+07,caps hf  6 37 5 59,-0.471981,0.820157,0.192699,0.0673554,0.192915,0.0671508,-0.0710832,0.932883
1.29E+07,caps hf  6 37 5 60,-0.471999,0.820148,0.19269,0.0672545,0.192912,0.0670027,-0.0701169,0.932985
1.29E+07,caps hf  6 37 5 61,-0.472018,0.82014,0.192682,0.0671535,0.192909,0.0668545,-0.0691505,0.933087
1.29E+07,caps hf  6 37 5 62,-0.472037,0.820131,0.192673,0.0670526,0.192906,0.0667063,-0.0681841,0.933188
1.29E+07,caps hf  6 37 5 63,-0.472056,0.820123,0.192665,0.0669516,0.192902,0.0665581,-0.0672177,0.93329
1.29E+07,caps hf  6 37 6 0,-0.471332,0.82018,0.193022,0.0669647,0.192965,0.0666718,-0.0698458,0.933904
1.29E+07,caps hf  6 37 6 1,-0.471375,0.820161,0.192968,0.0668724,0.192944,0.066561,-0.0688983,0.933978
1.29E+07,caps hf  6 37 6 2,-0.471418,0.820142,0.192914,0.0667801,0.192924,0.0664501,-0.0679507,0.934051
1.29E+07,caps hf  6 37 6 3,-0.471462,0.820123,0.19286,0.0666878,0.192904,0.0663393,-0.0670031,0.934125
1.29E+07,caps hf  6 37 6 4,-0.471505,0.820103,0.192806,0.0665956,0.192883,0.0662285,-0.0660556,0.934198
1.29E+07,caps hf  6 37 6 5,-0.471548,0.820084,0.192752,0.0665033,0.192863,0.0661176,-0.065108,0.934272
1.29E+07,caps hf  6 37 6 6,-0.471591,0.820065,0.192697,0.066411,0.192843,0.0660068,-0.0641604,0.934345
1.29E+07,caps hf  6 37 6 7,-0.471634,0.820046,0.192643,0.0663187,0.192822,0.065896,-0.0632129,0.934419
1.29E+07,caps hf  6 37 6 8,-0.471677,0.820026,0.192589,0.0662264,0.192802,0.0657852,-0.0622653,0.934493
1.29E+07,caps hf  6 37 6 9,-0.47172,0.820007,0.192535,0.0661341,0.192782,0.0656743,-0.0613177,0.934566
1.29E+07,caps hf  6 37 6 10,-0.471763,0.819988,0.192481,0.0660419,0.192761,0.0655635,-0.0603702,0.93464
1.29E+07,caps hf  6 37 6 11,-0.471806,0.819969,0.192427,0.0659496,0.192741,0.0654527,-0.0594226,0.934713
1.29E+07,caps hf  6 37 6 12,-0.47185,0.819949,0.192372,0.0658573,0.19272,0.0653419,-0.058475,0.934787
1.29E+07,caps hf  6 37 6 13,-0.471893,0.81993,0.192318,0.065765,0.1927,0.065231,-0.0575275,0.93486
1.29E+07,caps hf  6 37 6 14,-0.471936,0.819911,0.192264,0.0656727,0.19268,0.0651202,-0.0565799,0.934934
1.29E+07,caps hf  6 37 6 15,-0.471979,0.819892,0.19221,0.0655804,0.192659,0.0650094,-0.0556323,0.935007
1.29E+07,caps hf  6 37 6 16,-0.4722,0.820094,0.19228,0.0645187,0.192623,0.0644576,-0.0511251,0.935773
1.29E+07,caps hf  6 37 6 17,-0.472252,0.820097,0.192268,0.0644111,0.1926,0.0643543,-0.0501868,0.935827
1.29E+07,caps hf  6 37 6 18,-0.472304,0.820099,0.192256,0.0643035,0.192577,0.0642509,-0.0492486,0.935882
1.29E+07,caps hf  6 37 6 19,-0.472356,0.820102,0.192244,0.0641958,0.192554,0.0641475,-0.0483103,0.935937
1.29E+07,caps hf  6 37 6 20,-0.472407,0.820104,0.192232,0.0640882,0.192531,0.0640442,-0.0473721,0.935991
1.29E+07,caps hf  6 37 6 21,-0.472459,0.820106,0.19222,0.0639806,0.192508,0.0639408,-0.0464339,0.936046
1.29E+07,caps hf  6 37 6 22,-0.472511,0.820109,0.192208,0.0638729,0.192485,0.0638374,-0.0454956,0.936101
1.29E+07,caps hf  6 37 6 23,-0.472563,0.820111,0.192196,0.0637653,0.192462,0.0637341,-0.0445574,0.936155
1.29E+07,caps hf  6 37 6 24,-0.472614,0.820114,0.192183,0.0636577,0.192439,0.0636307,-0.0436192,0.93621
1.29E+07,caps hf  6 37 6 25,-0.472666,0.820116,0.192171,0.06355,0.192416,0.0635274,-0.0426809,0.936265
1.29E+07,caps hf  6 37 6 26,-0.472718,0.820118,0.192159,0.0634424,0.192393,0.063424,-0.0417427,0.936319
1.29E+07,caps hf  6 37 6 27,-0.47277,0.820121,0.192147,0.0633347,0.19237,0.0633206,-0.0408045,0.936374
1.29E+07,caps hf  6 37 6 28,-0.472821,0.820123,0.192135,0.0632271,0.192347,0.0632173,-0.0398662,0.936429
1.29E+07,caps hf  6 37 6 29,-0.472873,0.820125,0.192123,0.0631195,0.192324,0.0631139,-0.038928,0.936483
1.29E+07,caps hf  6 37 6 30,-0.472925,0.820128,0.192111,0.0630118,0.192302,0.0630105,-0.0379897,0.936538
1.29E+07,caps hf  6 37 6 31,-0.472977,0.82013,0.192099,0.0629042,0.192279,0.0629072,-0.0370515,0.936593
1.29E+07,caps hf  6 37 6 32,-0.472125,0.82073,0.19197,0.0621287,0.192131,0.0621658,-0.0313155,0.93696
1.29E+07,caps hf  6 37 6 33,-0.472168,0.820705,0.191933,0.0620672,0.192111,0.0620923,-0.0304797,0.936992
1.29E+07,caps hf  6 37 6 34,-0.472211,0.82068,0.191896,0.0620057,0.192092,0.0620188,-0.0296439,0.937024
1.29E+07,caps hf  6 37 6 35,-0.472255,0.820655,0.191859,0.0619442,0.192073,0.0619453,-0.0288081,0.937057
1.29E+07,caps hf  6 37 6 36,-0.472298,0.82063,0.191822,0.0618827,0.192054,0.0618718,-0.0279723,0.937089
1.29E+07,caps hf  6 37 6 37,-0.472341,0.820606,0.191785,0.0618212,0.192035,0.0617983,-0.0271365,0.937122
1.29E+07,caps hf  6 37 6 38,-0.472385,0.820581,0.191748,0.0617597,0.192016,0.0617249,-0.0263007,0.937154
1.29E+07,caps hf  6 37 6 39,-0.472428,0.820556,0.191711,0.0616982,0.191996,0.0616514,-0.0254649,0.937187
1.29E+07,caps hf  6 37 6 40,-0.472471,0.820531,0.191674,0.0616368,0.191977,0.0615779,-0.0246291,0.937219
1.29E+07,caps hf  6 37 6 41,-0.472515,0.820506,0.191637,0.0615753,0.191958,0.0615044,-0.0237933,0.937252
1.29E+07,caps hf  6 37 6 42,-0.472558,0.820481,0.1916,0.0615138,0.191939,0.0614309,-0.0229575,0.937284
1.29E+07,caps hf  6 37 6 43,-0.472601,0.820456,0.191563,0.0614523,0.19192,0.0613574,-0.0221217,0.937316
1.29E+07,caps hf  6 37 6 44,-0.472645,0.820432,0.191526,0.0613908,0.191901,0.0612839,-0.0212859,0.937349
1.29E+07,caps hf  6 37 6 45,-0.472688,0.820407,0.191489,0.0613293,0.191881,0.0612104,-0.0204502,0.937381
1.29E+07,caps hf  6 37 6 46,-0.472731,0.820382,0.191452,0.0612678,0.191862,0.0611369,-0.0196144,0.937414
1.29E+07,caps hf  6 37 6 47,-0.472775,0.820357,0.191415,0.0612063,0.191843,0.0610635,-0.0187786,0.937446
1.29E+07,caps hf  6 37 6 48,-0.472561,0.820454,0.191193,0.0603291,0.191351,0.0601942,-0.0141933,0.937445
1.29E+07,caps hf  6 37 6 49,-0.472564,0.820486,0.191174,0.0602524,0.191356,0.060109,-0.0133653,0.937511
1.29E+07,caps hf  6 37 6 50,-0.472566,0.820518,0.191155,0.0601757,0.191361,0.0600239,-0.0125372,0.937577
1.29E+07,caps hf  6 37 6 51,-0.472569,0.82055,0.191135,0.060099,0.191366,0.0599388,-0.0117092,0.937643
1.29E+07,caps hf  6 37 6 52,-0.472571,0.820582,0.191116,0.0600223,0.191371,0.0598536,-0.0108811,0.937709
1.29E+07,caps hf  6 37 6 53,-0.472574,0.820614,0.191097,0.0599455,0.191376,0.0597685,-0.0100531,0.937775
1.29E+07,caps hf  6 37 6 54,-0.472576,0.820646,0.191078,0.0598688,0.191381,0.0596834,-0.009225,0.937841
1.29E+07,caps hf  6 37 6 55,-0.472579,0.820678,0.191059,0.0597921,0.191386,0.0595982,-0.00839694,0.937907
1.29E+07,caps hf  6 37 6 56,-0.472581,0.82071,0.19104,0.0597154,0.191391,0.0595131,-0.00756889,0.937973
1.29E+07,caps hf  6 37 6 57,-0.472584,0.820742,0.191021,0.0596387,0.191396,0.059428,-0.00674083,0.938039
1.29E+07,caps hf  6 37 6 58,-0.472586,0.820774,0.191002,0.059562,0.191401,0.0593429,-0.00591277,0.938105
1.29E+07,caps hf  6 37 6 59,-0.472588,0.820805,0.190982,0.0594852,0.191406,0.0592577,-0.00508472,0.938171
1.29E+07,caps hf  6 37 6 60,-0.472591,0.820837,0.190963,0.0594085,0.191411,0.0591726,-0.00425666,0.938237
1.29E+07,caps hf  6 37 6 61,-0.472593,0.820869,0.190944,0.0593318,0.191416,0.0590875,-0.0034286,0.938303
1.29E+07,caps hf  6 37 6 62,-0.472596,0.820901,0.190925,0.0592551,0.191421,0.0590023,-0.00260054,0.938369
1.29E+07,caps hf  6 37 6 63,-0.472598,0.820933,0.190906,0.0591784,0.191426,0.0589172,-0.00177249,0.938435
1.29E+07,caps hf  6 38 0 0,-0.459878,0.820313,0.169112,0.162037,0.16877,0.162254,-0.758891,0.52577
1.29E+07,caps hf  6 38 0 1,-0.459901,0.820267,0.1693,0.161755,0.168987,0.161993,-0.757291,0.528055
1.29E+07,caps hf  6 38 0 2,-0.459923,0.820222,0.169488,0.161472,0.169203,0.161733,-0.755691,0.53034
1.29E+07,caps hf  6 38 0 3,-0.459945,0.820176,0.169677,0.161189,0.16942,0.161472,-0.75409,0.532625
1.29E+07,caps hf  6 38 0 4,-0.459968,0.82013,0.169865,0.160906,0.169636,0.161212,-0.75249,0.534909
1.29E+07,caps hf  6 38 0 5,-0.45999,0.820084,0.170053,0.160624,0.169853,0.160952,-0.750889,0.537194
1.29E+07,caps hf  6 38 0 6,-0.460013,0.820039,0.170242,0.160341,0.17007,0.160691,-0.749289,0.539479
1.29E+07,caps hf  6 38 0 7,-0.460035,0.819993,0.17043,0.160058,0.170286,0.160431,-0.747688,0.541764
1.29E+07,caps hf  6 38 0 8,-0.460058,0.819947,0.170618,0.159775,0.170503,0.16017,-0.746088,0.544049
1.29E+07,caps hf  6 38 0 9,-0.46008,0.819902,0.170807,0.159493,0.17072,0.15991,-0.744487,0.546334
1.29E+07,caps hf  6 38 0 10,-0.460103,0.819856,0.170995,0.15921,0.170936,0.15965,-0.742887,0.548619
1.29E+07,caps hf  6 38 0 11,-0.460125,0.81981,0.171183,0.158927,0.171153,0.159389,-0.741286,0.550903
1.29E+07,caps hf  6 38 0 12,-0.460147,0.819765,0.171372,0.158644,0.171369,0.159129,-0.739686,0.553188
1.29E+07,caps hf  6 38 0 13,-0.46017,0.819719,0.17156,0.158362,0.171586,0.158869,-0.738086,0.555473
1.29E+07,caps hf  6 38 0 14,-0.460192,0.819673,0.171748,0.158079,0.171803,0.158608,-0.736485,0.557758
1.29E+07,caps hf  6 38 0 15,-0.460215,0.819627,0.171937,0.157796,0.172019,0.158348,-0.734885,0.560043
1.29E+07,caps hf  6 38 0 16,-0.460081,0.818856,0.172828,0.156159,0.172911,0.156558,-0.725705,0.571812
1.29E+07,caps hf  6 38 0 17,-0.460102,0.818906,0.173025,0.155893,0.173089,0.156305,-0.72405,0.573814
1.29E+07,caps hf  6 38 0 18,-0.460123,0.818957,0.173221,0.155628,0.173268,0.156053,-0.722396,0.575816
1.29E+07,caps hf  6 38 0 19,-0.460144,0.819007,0.173418,0.155362,0.173446,0.1558,-0.720741,0.577818
1.29E+07,caps hf  6 38 0 20,-0.460165,0.819057,0.173614,0.155097,0.173625,0.155547,-0.719087,0.57982
1.29E+07,caps hf  6 38 0 21,-0.460186,0.819108,0.17381,0.154831,0.173804,0.155294,-0.717432,0.581822
1.29E+07,caps hf  6 38 0 22,-0.460207,0.819158,0.174007,0.154566,0.173982,0.155041,-0.715778,0.583824
1.29E+07,caps hf  6 38 0 23,-0.460229,0.819208,0.174203,0.1543,0.174161,0.154788,-0.714124,0.585826
